id,categorie,latitude,longitude,location,phone,price,rating,review_count,url,image_url
crepe-queen-oakland-2,french,37.8043637,-122.2711137,"Oakland, CA",(415) 933-1719,$$,5.0,10,https://s3-media2.fl.yelpcdn.com/bphoto/qZIl1tXOqxJNuQbAE7_dkg/o.jpg,https://www.yelp.com/biz/crepe-queen-oakland-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
la-crepe-a-moi-oakland,french,37.80508,-122.27307,"Oakland, CA",(510) 316-0418,$,4.0,28,https://s3-media2.fl.yelpcdn.com/bphoto/ob0HoGgv9h4skg3MK2Re5g/o.jpg,https://www.yelp.com/biz/la-crepe-a-moi-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
cafe-pascal-richmond,french,37.920461843599,-122.34782557218,"2181 Meeker Ave, Richmond, CA 94804",(510) 233-9600,$$,3.0,149,https://s3-media4.fl.yelpcdn.com/bphoto/24vzHymKSOe5yn_GSv_W7Q/o.jpg,https://www.yelp.com/biz/cafe-pascal-richmond?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
la-marcha-tapas-bar-berkeley,spanish,37.8686158247621,-122.292174473405,"2026 San Pablo Ave, Berkeley, CA 94702",(510) 647-9525,$$,4.0,354,https://s3-media2.fl.yelpcdn.com/bphoto/Oix1qrEyYSQwtjSjqpPB0Q/o.jpg,https://www.yelp.com/biz/la-marcha-tapas-bar-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
shakewell-oakland,spanish,37.8112227944089,-122.243140675128,"3407 Lakeshore Ave, Oakland, CA 94610",(510) 251-0329,$$,4.0,583,https://s3-media2.fl.yelpcdn.com/bphoto/KNJnGEBL_Gl5YLcO1T1gSg/o.jpg,https://www.yelp.com/biz/shakewell-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
à-côté-restaurant-oakland-2,spanish,37.842131,-122.251216,"5478 College Ave, Oakland, CA 94618",(510) 655-6469,$$$,4.0,1219,https://s3-media2.fl.yelpcdn.com/bphoto/YqjCrg1JhfPwDugscDdmhw/o.jpg,https://www.yelp.com/biz/%C3%A0-c%C3%B4t%C3%A9-restaurant-oakland-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
fonda-albany,spanish,37.89116,-122.2873,"1501 Solano Ave, Albany, CA 94707",(510) 559-9006,$$,3.5,714,https://s3-media3.fl.yelpcdn.com/bphoto/ilfqS8U_njVrBJDugair_g/o.jpg,https://www.yelp.com/biz/fonda-albany?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
patatas-emeryville-2,spanish,37.8308,-122.27823,"3986 Adeline St, Emeryville, CA 94608",(510) 844-4132,$$,4.5,27,https://s3-media1.fl.yelpcdn.com/bphoto/5BgfVojinXxVeYATOjW4ew/o.jpg,https://www.yelp.com/biz/patatas-emeryville-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
duende-oakland,spanish,37.8080578,-122.2693339,"468 19th St, Oakland, CA 94612",(510) 893-0174,$$$,4.0,530,https://s3-media4.fl.yelpcdn.com/bphoto/6DtgWHHvTqaqnHGHF3tIuw/o.jpg,https://www.yelp.com/biz/duende-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
duende-bodega-oakland,spanish,37.8079923,-122.2695217,"466 19th St, Oakland, CA 94612",(510) 893-0174,$$,4.0,23,https://s3-media1.fl.yelpcdn.com/bphoto/EShB1Znvizu6AYpbXRjv5A/o.jpg,https://www.yelp.com/biz/duende-bodega-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
angelines-louisiana-kitchen-berkeley,mediterranian,37.8681812435389,-122.267604768276,"2261 Shattuck Ave, Berkeley, CA 94704",(510) 548-6900,$$,4.0,3634,https://s3-media3.fl.yelpcdn.com/bphoto/7JmU5f54Ga5mGEdmLwKt2A/o.jpg,https://www.yelp.com/biz/angelines-louisiana-kitchen-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
cheese-board-pizza-berkeley,mediterranian,37.8798356,-122.2694873,"1512 Shattuck Ave, Berkeley, CA 94709",(510) 549-3183,$,4.5,4637,https://s3-media4.fl.yelpcdn.com/bphoto/UPF6ZVXgyeR63oycPnAh_A/o.jpg,https://www.yelp.com/biz/cheese-board-pizza-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kiraku-berkeley,mediterranian,37.863683,-122.258976,"2566B Telegraph Ave, Berkeley, CA 94704",(510) 848-2758,$$,4.5,785,https://s3-media4.fl.yelpcdn.com/bphoto/ACwDqcNdOIm6OIJ5wQnQiQ/o.jpg,https://www.yelp.com/biz/kiraku-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
eureka-berkeley-3,mediterranian,37.8702369341339,-122.268460057676,"2068 Center St, Berkeley, CA 94704",(510) 809-8282,$$,4.0,1306,https://s3-media3.fl.yelpcdn.com/bphoto/bgNxOJQ71AxNdh4mhDF4WQ/o.jpg,https://www.yelp.com/biz/eureka-berkeley-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
koja-kitchen-berkeley-2,mediterranian,37.8670846,-122.2587409,"2395 Telegraph Ave, Berkeley, CA 94704",(510) 962-5652,$,4.0,1294,https://s3-media1.fl.yelpcdn.com/bphoto/y-3Eho7xtwbjn9rW_anMtA/o.jpg,https://www.yelp.com/biz/koja-kitchen-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
jupiter-berkeley,mediterranian,37.86983,-122.26749,"2181 Shattuck Ave, Berkeley, CA 94704",(510) 843-8277,$$,4.0,2780,https://s3-media1.fl.yelpcdn.com/bphoto/B8rRuDSzKbPnW3jBOwXdZg/o.jpg,https://www.yelp.com/biz/jupiter-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
les-arceaux-berkeley-2,mediterranian,37.87419,-122.26836,"1849 Shattuck Ave, Berkeley, CA 94709",(510) 859-3127,$$,3.5,16,https://s3-media2.fl.yelpcdn.com/bphoto/WfXZpIO5KAju9QEnTKE1Iw/o.jpg,https://www.yelp.com/biz/les-arceaux-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
imm-thai-street-food-berkeley,mediterranian,37.8719712048769,-122.269112840295,"2068 University Ave, Berkeley, CA 94704",(510) 898-1123,$,4.0,689,https://s3-media1.fl.yelpcdn.com/bphoto/DrhXpabuwPMDEne-_bF_sg/o.jpg,https://www.yelp.com/biz/imm-thai-street-food-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
la-note-berkeley-5,mediterranian,37.8662142064674,-122.267341609173,"2377 Shattuck Ave, Berkeley, CA 94704",(510) 843-1525,$$,4.0,3022,https://s3-media3.fl.yelpcdn.com/bphoto/JALkbjMGELKBg8l3dIHqQg/o.jpg,https://www.yelp.com/biz/la-note-berkeley-5?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
gypsys-trattoria-italiano-berkeley,mediterranian,37.868068,-122.258124,"2519 Durant Ave, Ste A, Berkeley, CA 94704",(510) 548-4860,$,4.0,1348,https://s3-media4.fl.yelpcdn.com/bphoto/fF1Ey-oqhZyk3im6kg3eWA/o.jpg,https://www.yelp.com/biz/gypsys-trattoria-italiano-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
toss-noodle-bar-berkeley,mediterranian,37.8681334,-122.2679719,"2272 Shattuck Ave, Berkeley, CA 94704",(510) 845-8677,$,4.0,734,https://s3-media4.fl.yelpcdn.com/bphoto/pHGWgwSFFVUAnOE1CJcvjw/o.jpg,https://www.yelp.com/biz/toss-noodle-bar-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
ippuku-berkeley-2,mediterranian,37.87027,-122.26702,"2130 Center St, Ste 101, Berkeley, CA 94704",(510) 665-1969,$$$,4.0,1086,https://s3-media2.fl.yelpcdn.com/bphoto/JJbIfTd7lwGafcqf2PtJWQ/o.jpg,https://www.yelp.com/biz/ippuku-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
spoon-korean-bistro-berkeley,mediterranian,37.8514925390482,-122.289982438087,"933 Ashby Ave, Berkeley, CA 94710",(510) 704-9555,$$,4.0,639,https://s3-media3.fl.yelpcdn.com/bphoto/FQjPrRQbkATcpciXMadKrw/o.jpg,https://www.yelp.com/biz/spoon-korean-bistro-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
gregoire-berkeley,mediterranian,37.8785970706384,-122.268645902327,"2109 Cedar St, Berkeley, CA 94709",(510) 883-1893,$$,4.0,2030,https://s3-media1.fl.yelpcdn.com/bphoto/QcahkKGkwBparV4jO1Ccew/o.jpg,https://www.yelp.com/biz/gregoire-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
tharaphu-burmese-street-food-berkeley,mediterranian,37.8714679364032,-122.26755523706,"2037 Shattuck Ave, Berkeley, CA 94704",(510) 356-4860,$,4.0,163,https://s3-media2.fl.yelpcdn.com/bphoto/-GOjecF8SE3ELA2tXiq6-g/o.jpg,https://www.yelp.com/biz/tharaphu-burmese-street-food-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
ippudo-berkeley,mediterranian,37.87198,-122.26749,"2015 Shattuck Ave, Berkeley, CA 94704",(510) 666-8807,$$,3.5,440,https://s3-media3.fl.yelpcdn.com/bphoto/-EAdBGhD68_kjGpJmcXn5w/o.jpg,https://www.yelp.com/biz/ippudo-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
great-china-berkeley,mediterranian,37.8676818865786,-122.26615783488,"2190 Bancroft Way, Berkeley, CA 94704",(510) 843-7996,$$,4.0,1695,https://s3-media2.fl.yelpcdn.com/bphoto/nqMkzssu897V0jMgtP2IAA/o.jpg,https://www.yelp.com/biz/great-china-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
gather-berkeley,mediterranian,37.8694781027984,-122.266114248013,"2200 Oxford St, Berkeley, CA 94704",(510) 809-0400,$$,4.0,1976,https://s3-media2.fl.yelpcdn.com/bphoto/XwiV9HD8LRciCYCANDsUbA/o.jpg,https://www.yelp.com/biz/gather-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
la-marcha-tapas-bar-berkeley,mediterranian,37.8686158247621,-122.292174473405,"2026 San Pablo Ave, Berkeley, CA 94702",(510) 647-9525,$$,4.0,354,https://s3-media2.fl.yelpcdn.com/bphoto/Oix1qrEyYSQwtjSjqpPB0Q/o.jpg,https://www.yelp.com/biz/la-marcha-tapas-bar-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
barbarian-pizza-bar-berkeley,mediterranian,37.87173,-122.26867,"2012 Shattuck Ave, Berkeley, CA 94704",(510) 225-9683,$,4.5,26,https://s3-media1.fl.yelpcdn.com/bphoto/juMP3kMCZT8ajacE2Qmh6g/o.jpg,https://www.yelp.com/biz/barbarian-pizza-bar-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
tigerlily-berkeley-berkeley,mediterranian,37.8797404028451,-122.26899094044,"1513 Shattuck Ave, Berkeley, CA 94709",(510) 540-7900,$$,4.0,403,https://s3-media1.fl.yelpcdn.com/bphoto/rOBTZfPYAxMa2Jels0fkNw/o.jpg,https://www.yelp.com/biz/tigerlily-berkeley-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
casa-latina-berkeley-2,mediterranian,37.87154,-122.29259,"1805 San Pablo Ave, Berkeley, CA 94702",(510) 558-7177,$,4.5,741,https://s3-media3.fl.yelpcdn.com/bphoto/Phyokj6X3pBXbqLg2HuxBw/o.jpg,https://www.yelp.com/biz/casa-latina-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
brazil-fresh-squeeze-cafe-berkeley,mediterranian,37.872552852207,-122.26674645696,"2161 University Ave, Berkeley, CA 94704",(510) 845-8011,$,4.5,1158,https://s3-media4.fl.yelpcdn.com/bphoto/NiYp4yIc64LA4kTk_OrpDw/o.jpg,https://www.yelp.com/biz/brazil-fresh-squeeze-cafe-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
the-snack-shack-berkeley,mediterranian,37.8755147371093,-122.259808405423,"2505 Hearst Ave, Berkeley, CA 94709",(510) 679-5171,$,4.0,110,https://s3-media2.fl.yelpcdn.com/bphoto/gVXKiJKtF0lcosvHyVJT0Q/o.jpg,https://www.yelp.com/biz/the-snack-shack-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
saha-berkeley,mediterranian,37.8648936,-122.2674117,"2451 Shattuck Ave, Berkeley, CA 94704",(510) 900-2457,$$$,4.0,892,https://s3-media3.fl.yelpcdn.com/bphoto/Em33q4eyxxve3uyHFayB0w/o.jpg,https://www.yelp.com/biz/saha-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
smokes-poutinerie-berkeley,mediterranian,37.86763,-122.25812,"2518 Durant Ave, Unit A, Berkeley, CA 94704",(510) 540-7500,$,4.0,683,https://s3-media1.fl.yelpcdn.com/bphoto/aLTOuVOe3Lc-h6Wx67lm0Q/o.jpg,https://www.yelp.com/biz/smokes-poutinerie-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
shihlin-taiwan-street-snacks-berkeley,mediterranian,37.8682630277819,-122.258025721986,"2521 Durant Ave, Ste E, Berkeley, CA 94704",(510) 529-4166,$,4.0,52,https://s3-media3.fl.yelpcdn.com/bphoto/yrlwGEt906dWmd5hdfT6Lw/o.jpg,https://www.yelp.com/biz/shihlin-taiwan-street-snacks-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
bettes-oceanview-diner-berkeley,mediterranian,37.87003,-122.30046,"1807 4th St, Berkeley, CA 94710",(510) 644-3230,$$,4.0,1763,https://s3-media4.fl.yelpcdn.com/bphoto/ReHkotck4HI88tQ55sdnjw/o.jpg,https://www.yelp.com/biz/bettes-oceanview-diner-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
super-super-restaurant-berkeley,mediterranian,37.8776385324438,-122.295125238597,"1428 San Pablo Ave, Berkeley, CA 94702",(510) 559-7759,$,4.5,197,https://s3-media3.fl.yelpcdn.com/bphoto/oS16RKoUj39ACCwe8unaAw/o.jpg,https://www.yelp.com/biz/super-super-restaurant-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
900-grayson-berkeley-2,mediterranian,37.8552798181772,-122.292307913303,"900 Grayson St, Berkeley, CA 94710",(510) 704-9900,$$,4.0,1823,https://s3-media1.fl.yelpcdn.com/bphoto/ZyKpoaGTM8yY2vGSNkuv9A/o.jpg,https://www.yelp.com/biz/900-grayson-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
koja-kitchen-berkeley-2,korean,37.8670846,-122.2587409,"2395 Telegraph Ave, Berkeley, CA 94704",(510) 962-5652,$,4.0,1294,https://s3-media1.fl.yelpcdn.com/bphoto/y-3Eho7xtwbjn9rW_anMtA/o.jpg,https://www.yelp.com/biz/koja-kitchen-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
spoon-korean-bistro-berkeley,korean,37.8514925390482,-122.289982438087,"933 Ashby Ave, Berkeley, CA 94710",(510) 704-9555,$$,4.0,639,https://s3-media3.fl.yelpcdn.com/bphoto/FQjPrRQbkATcpciXMadKrw/o.jpg,https://www.yelp.com/biz/spoon-korean-bistro-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
berkeley-social-club-berkeley,korean,37.8718158,-122.2696171,"2050 University Ave, Berkeley, CA 94704",(510) 900-5858,$$,4.0,451,https://s3-media2.fl.yelpcdn.com/bphoto/009yHKD4CjQNQVjLf4JUfw/o.jpg,https://www.yelp.com/biz/berkeley-social-club-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
bears-ramen-house-berkeley,korean,37.86821,-122.25803,"2521 Durant Ave, Berkeley, CA 94701",(510) 848-7482,$,3.5,390,https://s3-media4.fl.yelpcdn.com/bphoto/K1n67oKWQvU71km2zzFa0w/o.jpg,https://www.yelp.com/biz/bears-ramen-house-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
bopshop-korean-kitchen-berkeley,korean,37.89164,-122.27926,"1823 Solano Ave, Berkeley, CA 94707",(510) 559-9313,$$,4.0,77,https://s3-media3.fl.yelpcdn.com/bphoto/d4FwO5514qOW3rj4DbpMzw/o.jpg,https://www.yelp.com/biz/bopshop-korean-kitchen-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
bowld-korean-rice-bar-albany,korean,37.8911161,-122.2882947,"1479 Solano Ave, Albany, CA 94706",(510) 526-6223,$$,4.0,958,https://s3-media3.fl.yelpcdn.com/bphoto/Jh9Tr38bN_Okg1JknjVHEQ/o.jpg,https://www.yelp.com/biz/bowld-korean-rice-bar-albany?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
crunch-korean-american-fusion-foods-berkeley,korean,37.8702,-122.26661,"2144 Center St, Berkeley, CA 94704",(510) 704-1101,$,3.0,272,https://s3-media2.fl.yelpcdn.com/bphoto/nfgdQEJ8B1g6BCRCLStTUg/o.jpg,https://www.yelp.com/biz/crunch-korean-american-fusion-foods-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
koja-kitchen-emeryville-2,korean,37.841356,-122.293968,"5959 Shellmound St, Emeryville, CA 94608",(510) 350-8034,$$,4.0,237,https://s3-media3.fl.yelpcdn.com/bphoto/lttBu_B8c8GfQKzj9bRSDg/o.jpg,https://www.yelp.com/biz/koja-kitchen-emeryville-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
gangnam-tofu-el-cerrito-2,korean,37.927284207501,-122.319275999339,"11740 San Pablo Ave, Ste C, El Cerrito, CA 94530",(510) 778-1144,$$,4.5,202,https://s3-media1.fl.yelpcdn.com/bphoto/gfuAJFlGgwd-mhRaUorlKQ/o.jpg,https://www.yelp.com/biz/gangnam-tofu-el-cerrito-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
azit-oakland,korean,37.832103729248,-122.263084411621,"4390 Telegraph Ave, Ste A, Oakland, CA 94609",(510) 250-9988,$$,4.5,203,https://s3-media3.fl.yelpcdn.com/bphoto/he64Ea8a7t-xrLDzrocYaQ/o.jpg,https://www.yelp.com/biz/azit-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
obtown-oriental-bbq-chicken-town-oakland,korean,37.84741,-122.26122,"6101 Telegraph Ave, Oakland, CA 94609",(510) 595-5338,$$,3.5,677,https://s3-media2.fl.yelpcdn.com/bphoto/jRkqCtBPWm5PC-gRgZ4jGA/o.jpg,https://www.yelp.com/biz/obtown-oriental-bbq-chicken-town-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
t-toust-berkeley,korean,37.8679885864258,-122.259841918945,"2433 Durant Ave, Ste F, Berkeley, CA 94704",(510) 666-8874,$,3.5,202,https://s3-media1.fl.yelpcdn.com/bphoto/dR48drm7Zw2Y3cJr3eoS0w/o.jpg,https://www.yelp.com/biz/t-toust-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
ohgane-korean-restaurant-oakland,korean,37.8272641,-122.2570542,"3915 Broadway, Oakland, CA 94611",(510) 594-8300,$$,4.0,1401,https://s3-media4.fl.yelpcdn.com/bphoto/0ZC2_0cREX02ivTWhdjqYQ/o.jpg,https://www.yelp.com/biz/ohgane-korean-restaurant-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
steves-bar-b-que-berkeley,korean,37.86821,-122.25803,"2521 Durant Ave, Ste F, Berkeley, CA 94704",(510) 848-6166,$,3.5,436,https://s3-media2.fl.yelpcdn.com/bphoto/ALhePBTdzxrn-LyVyonJRQ/o.jpg,https://www.yelp.com/biz/steves-bar-b-que-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
koryo-restaurant-berkeley,korean,37.86391,-122.25894,"2556 Telegraph Ave, Ste 8, Berkeley, CA 94704",(510) 548-2525,$$,3.5,219,https://s3-media3.fl.yelpcdn.com/bphoto/GyDCHFvpWhZ1p85pUlIuJQ/o.jpg,https://www.yelp.com/biz/koryo-restaurant-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kimchi-garden-berkeley,korean,37.8681831359863,-122.258262634277,"2517 Durant Ave, Berkeley, CA 94704",(510) 848-5968,$,3.0,215,https://s3-media3.fl.yelpcdn.com/bphoto/j2bAoOt9SYNpXZDGNs1VQg/o.jpg,https://www.yelp.com/biz/kimchi-garden-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
bowld-bbq-oakland-3,korean,37.835344,-122.263,"4869 Telegraph Ave, Oakland, CA 94609",(510) 654-2000,$$,4.0,458,https://s3-media1.fl.yelpcdn.com/bphoto/TGWNt8bbCOgkKAyFA0Ct9Q/o.jpg,https://www.yelp.com/biz/bowld-bbq-oakland-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
